"","name","VIP","t_test_table$adj.P.Val","FC_table$logFC"
"nX348.150085449219...1186.40002441406","nX348.150085449219...1186.40002441406",1.56423732005041,5.3399925943398e-10,-3.69085697314982
"nX333.124206542969...1072.79992675781","nX333.124206542969...1072.79992675781",1.57999079555001,1.5928249264783e-10,-1.83628083439324
"pX223.373092651367...1187.19995117188","pX223.373092651367...1187.19995117188",1.57576798810282,4.20090194390976e-10,-1.26651587621632
"pX167.059600830078...1187.20007324219","pX167.059600830078...1187.20007324219",1.57539655779395,4.51846125494527e-10,-2.82169387758949
"pX282.115203857422...1187.29357910156","pX282.115203857422...1187.29357910156",1.55318798571569,1.30989843192949e-09,-3.92244100883069
"nX333.472686767578...1072.80004882812","nX333.472686767578...1072.80004882812",1.56636841597652,2.85128394204541e-10,-2.23165196936507
"nX352.865905761719...952.799987792969","nX352.865905761719...952.799987792969",1.51788191342225,7.22268384337824e-10,-3.38173716327255
"pX237.070999145508...1187.20007324219","pX237.070999145508...1187.20007324219",1.56010646198191,2.12148615967256e-09,-2.60320074480533
"pX584.444586245853...2030.39990234375","pX584.444586245853...2030.39990234375",1.53421103355804,1.35834245098403e-09,-2.36392499586872
"nX278.242401123047...1186.40002441406","nX278.242401123047...1186.40002441406",1.55915219433165,6.24283615087002e-10,-2.27875859111495
"pX223.244598388672...1187.19995117188","pX223.244598388672...1187.19995117188",1.56217649698997,8.03582090505933e-10,-1.91263290052835
"nX497.310028076172...2105.60009765625","nX497.310028076172...2105.60009765625",1.33816955100817,1.33000817609201e-07,-2.1261696103615
"pX225.073699951172...1186.40014648438","pX225.073699951172...1186.40014648438",1.55686977811406,4.7503573129137e-09,-3.94737004072665
"nX235.096694946289...1095.21997070312","nX235.096694946289...1095.21997070312",1.52939836326552,4.61044616859143e-10,-2.83703787347494
"pX309.185699462891...1415.20007324219","pX309.185699462891...1415.20007324219",1.56797857981218,5.3605661342798e-10,-3.16090490565371
"pX267.153991699219...1072.80004882812","pX267.153991699219...1072.80004882812",1.54366529809147,4.90638198353172e-10,-2.05752362932017
"pX225.087997436523...1186.71081542969","pX225.087997436523...1186.71081542969",1.55873144339375,4.2364245208697e-09,-4.11304646898151
"nX333.490081787109...1072.80004882812","nX333.490081787109...1072.80004882812",1.58107094246405,1.59944888515613e-10,-2.34135984353411
"nX278.03369140625...1186.80053710938","nX278.03369140625...1186.80053710938",1.54688057053933,2.05051475677562e-09,-2.64833930082735
"pX226.091491699219...1187.19995117188","pX226.091491699219...1187.19995117188",1.55614179244823,1.71050394057812e-09,-2.13398705010349
"pX223.144790649414...1187.19995117188","pX223.144790649414...1187.19995117188",1.56612099430332,1.09197047814465e-09,-2.63754163875815
"nX347.189086914062...1186.37225341797","nX347.189086914062...1186.37225341797",1.55589726437999,5.13339130074588e-10,-3.27448942069907
"pX279.109497070312...1072.80004882812","pX279.109497070312...1072.80004882812",1.54416552668768,3.04919489534212e-10,-2.53810292297017
"pX496.27392578125...711.200012207031","pX496.27392578125...711.200012207031",1.49189855880133,1.80372053974632e-09,-1.9569214336421
"nX333.455291748047...1072.80004882812","nX333.455291748047...1072.80004882812",1.56858937703334,2.38155545342557e-10,-2.45541229090338
"pX277.10400390625...711.200012207031","pX277.10400390625...711.200012207031",1.55147816979496,2.41057336001788e-10,-1.76964967841308
"nX352.993286132812...952.928649902344","nX352.993286132812...952.928649902344",1.45150210764884,5.76951588559951e-09,-2.24103379655068
"nX352.885681152344...952.799987792969","nX352.885681152344...952.799987792969",1.46472204052623,3.46313574010207e-09,-2.33732537534748
"nX347.171783447266...1186.31616210938","nX347.171783447266...1186.31616210938",1.54617038661156,8.91426993334322e-10,-2.62767700961901
"pX223.358688354492...1187.20007324219","pX223.358688354492...1187.20007324219",1.55678937615198,3.26611087964775e-10,-1.32824422986512
"nX278.337890625...1187.16760253906","nX278.337890625...1187.16760253906",1.56270193901665,3.4682271880696e-10,-3.21194852507331
"nX264.067108154297...1072.73547363281","nX264.067108154297...1072.73547363281",1.57833883709332,1.5928249264783e-10,-2.18977163533991
"nX221.058197021484...1072.80004882812","nX221.058197021484...1072.80004882812",1.58045176920263,2.1859264012092e-10,-2.31673393195117
"pX321.164398193359...1415.19995117188","pX321.164398193359...1415.19995117188",1.50626201700067,2.35113188185617e-09,-3.87407164677513
"nX346.955993652344...1187.18347167969","nX346.955993652344...1187.18347167969",1.54070420281258,7.66247194018099e-10,-2.54201072376549
"nX353.351989746094...953.31201171875","nX353.351989746094...953.31201171875",1.42270156319414,1.38605020991179e-08,-1.29868392527029
"pX371.162796020508...917.599975585938","pX371.162796020508...917.599975585938",1.52644542471729,6.72562292380064e-10,-2.33497234360892
"pX293.121246337891...1225.60009765625","pX293.121246337891...1225.60009765625",1.55758896014196,3.87040652505828e-10,-1.53590908293549
"pX268.106384277344...1072.80004882812","pX268.106384277344...1072.80004882812",1.52765571035445,9.34671633133676e-10,-2.63531279257592
"pX293.186706542969...1186.40002441406","pX293.186706542969...1186.40002441406",1.53301756829421,4.963603151564e-09,-3.76855534419316
"pX223.301696777344...1187.19995117188","pX223.301696777344...1187.19995117188",1.53811907901769,2.22970439483354e-09,-2.26517191399513
"pX207.077697753906...1186.98547363281","pX207.077697753906...1186.98547363281",1.54627192347176,7.03359425612306e-09,-3.88945095850604
"nX375.7841796875...1416.80004882812","nX375.7841796875...1416.80004882812",1.50140149191193,1.6593301462171e-09,-2.24703429243989
"nX346.886383056641...1186.45959472656","nX346.886383056641...1186.45959472656",1.55941763246414,1.94037244325777e-10,-2.83227933344651
"nX333.751586914062...1072.80004882812","nX333.751586914062...1072.80004882812",1.56240169701186,2.84416823410994e-10,-2.76344236500983
"nX347.207046508789...1186.05163574219","nX347.207046508789...1186.05163574219",1.53189797750129,2.69743118964401e-09,-1.83176673286455
"pX266.125396728516...711.200012207031","pX266.125396728516...711.200012207031",1.50912965800526,7.88152177289718e-10,-1.26570561104347
"nX333.420379638672...1072.80004882812","nX333.420379638672...1072.80004882812",1.55245334430413,3.4912854929204e-10,-1.77135142335251
"pX223.116287231445...1294.39990234375","pX223.116287231445...1294.39990234375",1.52186302464541,6.72562292380064e-10,-2.18783440907995
"nX347.456146240234...1186.39996337891","nX347.456146240234...1186.39996337891",1.54044735128226,7.59753983511801e-10,-2.82447788832028
"pX268.121978759766...1072.80017089844","pX268.121978759766...1072.80017089844",1.52185284939807,7.79807206766654e-10,-1.76387674871931
"pX266.109802246094...711.200012207031","pX266.109802246094...711.200012207031",1.50672876271212,8.76837527922831e-10,-2.13965683988169
"pX253.085998535156...1415.20007324219","pX253.085998535156...1415.20007324219",1.50948437409283,2.18917713591116e-09,-2.37676931068313
"nX334.344787597656...1072.79992675781","nX334.344787597656...1072.79992675781",1.57312796821531,2.39508959757906e-10,-1.86335792987908
"pX279.125396728516...1072.80004882812","pX279.125396728516...1072.80004882812",1.52388900170885,5.62400000754249e-10,-2.91670411718855
"pX336.173538208008...1072.80004882812","pX336.173538208008...1072.80004882812",1.52272717995612,1.01016011648853e-09,-2.00969454182173
"pX371.144393920898...917.599975585938","pX371.144393920898...917.599975585938",1.51237160325946,1.07956918618604e-09,-3.21048414660967
"nX295.063385009766...953.178833007812","nX295.063385009766...953.178833007812",1.42583564142283,1.10264591107418e-08,-2.05249606105832
"nX353.172576904297...953.369018554688","nX353.172576904297...953.369018554688",1.41425944005213,1.86095395811196e-08,-1.99292062617496
"pX211.052093505859...1072.80004882812","pX211.052093505859...1072.80004882812",1.52292426719266,6.82153490427995e-10,-2.28946344703921
"nX262.084991455078...708.800024414062","nX262.084991455078...708.800024414062",1.47516782792855,7.73233324448643e-09,-2.18677258110358
"nX353.962280273438...953.482116699219","nX353.962280273438...953.482116699219",1.40741076755481,2.17876735007224e-08,-2.75333955345451
"nX348.025482177734...1186.54724121094","nX348.025482177734...1186.54724121094",1.51686006814733,4.81314612429973e-09,-2.02644494736783
"nX417.203674316406...1342.39990234375","nX417.203674316406...1342.39990234375",1.43957602382717,1.56601190414368e-08,-1.16191681337546
"pX372.174789428711...966.400024414062","pX372.174789428711...966.400024414062",1.54948452374422,3.48518942336615e-10,-2.21578777105954
"nX347.527099609375...1186.37707519531","nX347.527099609375...1186.37707519531",1.50969495938314,2.86077321987798e-09,-1.61308924898363
"pX223.087799072266...1293.59997558594","pX223.087799072266...1293.59997558594",1.52324549559178,7.88152177289718e-10,-2.18038687857619
"pX207.091400146484...1187.19995117188","pX207.091400146484...1187.19995117188",1.52826588931508,6.98064364689459e-09,-2.25769507901706
"pX267.122802734375...1072.80004882812","pX267.122802734375...1072.80004882812",1.52063404349986,7.88152177289718e-10,-1.83676333065308
"pX268.1376953125...1072.80004882812","pX268.1376953125...1072.80004882812",1.51453968503816,1.12410917600044e-09,-3.14772168461281
"pX209.060195922852...711.200012207031","pX209.060195922852...711.200012207031",1.49999937585856,1.09041693986512e-09,-2.60282821608856
"nX348.239196777344...1186.39440917969","nX348.239196777344...1186.39440917969",1.52458477721109,6.95008838500258e-09,-2.89228693823611
"nX483.318695068359...2025.19580078125","nX483.318695068359...2025.19580078125",1.54445968552249,3.06337376373124e-10,-2.09643446141915
"nX233.110488891602...952.799987792969","nX233.110488891602...952.799987792969",1.47805847821065,4.25383915033465e-09,-3.57930638663623
"nX417.184204101562...1342.39990234375","nX417.184204101562...1342.39990234375",1.43819431695288,2.56781495722236e-08,-1.34272450933057
"nX308.124603271484...927.200012207031","nX308.124603271484...927.200012207031",1.50423546779688,1.29299256834904e-09,-2.81547939892854
"nX311.198303222656...1174.40002441406","nX311.198303222656...1174.40002441406",1.5311443990212,5.78565761112591e-09,1.54011015786717
"pX209.046401977539...711.200012207031","pX209.046401977539...711.200012207031",1.49856404360186,1.14036367229083e-09,-2.26324422794134
"pX336.191040039062...1072.80004882812","pX336.191040039062...1072.80004882812",1.51177987055152,1.34231950525874e-09,-1.84134722290075
"nX334.240081787109...1072.80004882812","nX334.240081787109...1072.80004882812",1.53994151393502,5.6964654521078e-10,-1.96606423539096
"pX267.107208251953...1072.80004882812","pX267.107208251953...1072.80004882812",1.51251563915125,9.81485443213893e-10,-1.72540138274435
"nX347.242401123047...1186.39990234375","nX347.242401123047...1186.39990234375",1.52214293278058,6.32300441138884e-09,-2.73862032480064
"nX353.244384765625...953.381774902344","nX353.244384765625...953.381774902344",1.4646017459852,3.40258184077863e-09,-1.91367367054318
"pX355.410247802734...655.200012207031","pX355.410247802734...655.200012207031",1.5188121638736,7.0648574061668e-10,-1.86644569141176
"pX223.101989746094...1294.28552246094","pX223.101989746094...1294.28552246094",1.47338079048225,3.21992800709572e-09,-2.19086920710892
"nX375.543395996094...1416.50219726562","nX375.543395996094...1416.50219726562",1.47910441763261,5.21296187066629e-09,-2.34768783872571
"pX397.160995483398...711.200012207031","pX397.160995483398...711.200012207031",1.47869292529606,2.19933557976372e-09,-1.86136928183701
"pX293.382690429688...1187.20007324219","pX293.382690429688...1187.20007324219",1.49716177536348,3.14202762369939e-09,-2.8028666714061
"pX397.21809387207...1462.40002441406","pX397.21809387207...1462.40002441406",1.47781582563913,6.83453965394865e-07,-2.72589700068243
"pX371.126037597656...917.599975585938","pX371.126037597656...917.599975585938",1.49478457967313,1.73590255301786e-09,-2.93812158021907
"nX278.433746337891...1186.40002441406","nX278.433746337891...1186.40002441406",1.52700098152193,6.87012825027912e-09,-2.41618632478148
"nX396.204284667969...708.799987792969","nX396.204284667969...708.799987792969",1.491905682478,1.7214108680674e-09,-2.0168373491234
"nX484.305389404297...2025.76184082031","nX484.305389404297...2025.76184082031",1.52902009509281,5.25398117357523e-10,-1.90164267115923
"pX462.346038818359...1043.19995117188","pX462.346038818359...1043.19995117188",1.5507715306535,4.81790047967047e-09,-1.79303723958533
"nX347.366882324219...1186.15979003906","nX347.366882324219...1186.15979003906",1.51070665679569,1.84283253276027e-08,-2.71746175061593
"pX397.141983032227...711.200012207031","pX397.141983032227...711.200012207031",1.47545469477867,2.40840724083692e-09,-2.11237857818957
"pX334.181640625...711.200012207031","pX334.181640625...711.200012207031",1.47633783857757,2.2155950083587e-09,-2.25281036087136
"pX280.130706787109...1072.80004882812","pX280.130706787109...1072.80004882812",1.56258908883976,3.35386975240429e-09,-1.99657468996625
"nX347.349090576172...1186.38891601562","nX347.349090576172...1186.38891601562",1.51526128013353,1.21161385654084e-08,-2.65112186159454
"nX348.005798339844...1186.68298339844","nX348.005798339844...1186.68298339844",1.51531814270819,3.21992800709572e-09,-2.85508760831669
"pX397.256088256836...1463.19995117188","pX397.256088256836...1463.19995117188",1.46754563285162,6.68004027930099e-07,-2.23736818432336
"nX497.331329345703...2105.60009765625","nX497.331329345703...2105.60009765625",1.3373429796183,1.60737607692209e-07,-2.51908737813908
"pX397.199081420898...711.200012207031","pX397.199081420898...711.200012207031",1.47573556107137,2.39027508259145e-09,-2.34276306348576
"pX293.121307373047...1186.40002441406","pX293.121307373047...1186.40002441406",1.49648661343319,5.00777297547146e-08,-2.02465502429869
"nX347.473693847656...1186.40002441406","nX347.473693847656...1186.40002441406",1.50987605308529,1.74908409235734e-08,-3.59079885713393
"nX603.273895263672...1485.59985351562","nX603.273895263672...1485.59985351562",1.52345162741124,6.03156660164678e-10,-3.14152164913626
"pX385.212448120117...1043.20007324219","pX385.212448120117...1043.20007324219",1.54738592232467,5.24649409921499e-10,-2.28460543571473
"pX267.138397216797...1072.80004882812","pX267.138397216797...1072.80004882812",1.50134609556384,1.34925508391179e-09,-1.77202493741432
"pX419.159591674805...711.200012207031","pX419.159591674805...711.200012207031",1.48721407912722,1.75178524082758e-09,-2.00317962833442
"nX264.128601074219...1072.79992675781","nX264.128601074219...1072.79992675781",1.5181598791901,7.74181374715385e-10,-1.54822458479485
"pX397.180038452148...711.200012207031","pX397.180038452148...711.200012207031",1.48068257816038,2.14224278625358e-09,-1.52790161868653
"pX330.163482666016...1324.00012207031","pX330.163482666016...1324.00012207031",1.50160972353919,5.03554329332351e-08,-3.29677727113886
"nX333.524993896484...1072.80688476562","nX333.524993896484...1072.80688476562",1.52322447873341,6.78582842125205e-10,-1.26054809994974
"nX333.716796875...1072.87231445312","nX333.716796875...1072.87231445312",1.52075954155379,7.33982334683876e-10,-1.7706652271003
"nX264.082092285156...1072.79992675781","nX264.082092285156...1072.79992675781",1.51706114710443,8.58822904317885e-10,-3.58705311372985
"pX294.167999267578...1186.98547363281","pX294.167999267578...1186.98547363281",1.49717691083716,2.45886192819081e-08,-6.13427908747799
"pX293.170288085938...1186.40002441406","pX293.170288085938...1186.40002441406",1.49893229774774,7.074077094084e-08,-2.84512298170367
"pX207.063995361328...1186.40002441406","pX207.063995361328...1186.40002441406",1.50458188791399,3.51683957179505e-08,-1.92025723159903
"nX418.218200683594...1342.40002441406","nX418.218200683594...1342.40002441406",1.41886733941464,6.01295204424368e-08,-1.57001129454133
"pX226.062789916992...1187.19995117188","pX226.062789916992...1187.19995117188",1.50184369886039,2.79214026449848e-08,-1.63003973412506
"nX348.363891601562...1187.20007324219","nX348.363891601562...1187.20007324219",1.51563322782084,7.08671289538867e-10,-1.84393160076053
"pX167.034896850586...1268.00012207031","pX167.034896850586...1268.00012207031",1.50059421600846,1.34231950525874e-09,-2.87640765106625
"pX265.067687988281...711.200012207031","pX265.067687988281...711.200012207031",1.48098690979736,2.14705177033128e-09,-2.05802149157091
"pX281.154205322266...1186.40002441406","pX281.154205322266...1186.40002441406",1.4806814957638,8.10740508150457e-08,-1.38477739260807
"nX333.542388916016...1072.89758300781","nX333.542388916016...1072.89758300781",1.51672041848035,8.99776058141847e-10,-1.69981867182898
"pX496.295181274414...711.200012207031","pX496.295181274414...711.200012207031",1.44042063733795,7.35515174911503e-09,-1.77710363777546
"nX264.097595214844...1072.79992675781","nX264.097595214844...1072.79992675781",1.51532704777281,9.15724335399071e-10,-1.52292017576863
"pX225.044998168945...1187.19995117188","pX225.044998168945...1187.19995117188",1.48499175529674,1.43969930361938e-07,-1.88930246533126
"pX329.089141845703...711.200012207031","pX329.089141845703...711.200012207031",1.46446140968333,3.38396986428619e-09,-1.846252479807
"pX314.139282226562...258.400024414062","pX314.139282226562...258.400024414062",1.36738765843276,2.0829045800288e-06,-1.66112729504256
"pX211.038192749023...1072.82019042969","pX211.038192749023...1072.82019042969",1.48838507437496,2.00497986425368e-09,-1.61580229788675
"nX264.113098144531...1072.79992675781","nX264.113098144531...1072.79992675781",1.51288501657299,9.51032421795184e-10,-1.47247110056365
"nX348.256988525391...1186.40002441406","nX348.256988525391...1186.40002441406",1.49390495160372,2.01635622694359e-08,-2.63588760721001
"nX353.191497802734...653.062927246094","nX353.191497802734...653.062927246094",1.49645095644802,1.98396921569784e-09,-1.52200927109322
"pX329.123733520508...711.200012207031","pX329.123733520508...711.200012207031",1.45620979647618,4.26891804672613e-09,-1.91013652290198
"pX321.181488037109...1415.19995117188","pX321.181488037109...1415.19995117188",1.45418642676615,1.00727254458032e-08,-4.56386846425089
"pX314.156188964844...258.400024414062","pX314.156188964844...258.400024414062",1.35836759493731,2.42581006748158e-06,-1.56388279787331
"pX265.145385742188...711.200012207031","pX265.145385742188...711.200012207031",1.48547614818127,1.72575830197451e-09,-1.61341437965308
"pX211.079788208008...1072.80004882812","pX211.079788208008...1072.80004882812",1.47951368293453,3.3388782871853e-09,-1.58795448648386
"nX395.197998046875...708.802917480469","nX395.197998046875...708.802917480469",1.46015361271623,4.05810414815867e-09,-2.07559350509104
"pX314.122406005859...259.199981689453","pX314.122406005859...259.199981689453",1.37187355463193,2.17737554379146e-06,-1.92115141779749
"pX314.105499267578...259.199981689453","pX314.105499267578...259.199981689453",1.39406464946863,2.41372720554293e-06,-1.42690600211995
"nX278.417083740234...1186.40002441406","nX278.417083740234...1186.40002441406",1.43660481533374,2.01719421227483e-08,-2.03632547851236
"nX395.122100830078...709.060974121094","nX395.122100830078...709.060974121094",1.45618488287285,4.73761986310335e-09,-2.08460215163419
"pX329.106430053711...711.200012207031","pX329.106430053711...711.200012207031",1.45032483787716,5.01602922633706e-09,-1.71750444311756
"pX293.203002929688...1186.40002441406","pX293.203002929688...1186.40002441406",1.4811730063904,1.26794302399609e-07,-1.48074084605213
"pX372.156387329102...917.599975585938","pX372.156387329102...917.599975585938",1.46043879916169,5.01602922633706e-09,-1.79878138934077
"nX333.315795898438...1072.80798339844","nX333.315795898438...1072.80798339844",1.50019676930115,1.39790083520668e-09,-1.70456023575228
"nX333.193878173828...1072.8","nX333.193878173828...1072.8",1.50238728966699,1.34231950525874e-09,-1.34428764657056
"nX347.740600585938...1186.40002441406","nX347.740600585938...1186.40002441406",1.48146473701246,6.02121577549254e-08,-2.50206927912793
"nX333.1416015625...1072.79992675781","nX333.1416015625...1072.79992675781",1.49299367387917,1.8304368881512e-09,-2.1498284567164
"nX218.059799194336...952.799993896484","nX218.059799194336...952.799993896484",1.38908167191193,3.33335161149185e-08,-3.53664406522137
"pX598.485148111979...2107.19995117188","pX598.485148111979...2107.19995117188",1.50403877650243,1.11450793263131e-09,-2.3182607208588
"nX347.722778320312...1186.91619873047","nX347.722778320312...1186.91619873047",1.46818089766825,1.63786917147209e-08,-4.02596634187353
"nX278.449401855469...1186.39990234375","nX278.449401855469...1186.39990234375",1.48622065257303,9.26804413807197e-08,-2.20896694736051
"nX263.090301513672...709.20068359375","nX263.090301513672...709.20068359375",1.44433359564016,8.02292663344693e-09,-1.61624718819461
"nX263.074798583984...708.819366455078","nX263.074798583984...708.819366455078",1.44930291260384,7.91957415344095e-09,-2.4113696523104
"nX375.821197509766...1416.79992675781","nX375.821197509766...1416.79992675781",1.45141516884772,7.39770506463964e-09,-2.61976916111283
"nX354.159881591797...953.475280761719","nX354.159881591797...953.475280761719",1.35216302263581,1.05773120441986e-07,-1.72842985449971
"pX398.18879699707...711.200012207031","pX398.18879699707...711.200012207031",1.44888406707135,5.21296187066629e-09,-2.11314722995042
"nX353.459686279297...953.513122558594","nX353.459686279297...953.513122558594",1.35279903331169,1.02873468303309e-07,-1.63514571997395
"nX361.145599365234...1324.80004882812","nX361.145599365234...1324.80004882812",1.46516670292556,4.03279344116896e-09,-2.72003091392963
"nX370.161590576172...915.954162597656","nX370.161590576172...915.954162597656",1.45351342565879,8.87283976341313e-09,-4.16866865231858
"nX278.624206542969...1186.39996337891","nX278.624206542969...1186.39996337891",1.48439463877842,2.25476878988667e-08,-3.27440450040823
"nX335.165588378906...1072.80004882812","nX335.165588378906...1072.80004882812",1.49065905531383,1.99330749204007e-09,-1.94055039181499
"nX354.016204833984...952.800024414062","nX354.016204833984...952.800024414062",1.36726356897102,6.85328001469255e-08,-2.16765258446313
"nX354.213806152344...953.5029296875","nX354.213806152344...953.5029296875",1.34268522632723,1.35090551547415e-07,-1.84248161068887
"pX335.159393310547...1072.80004882812","pX335.159393310547...1072.80004882812",1.46280184417439,5.00734649461578e-09,-1.75082160034562
"nX265.091278076172...1072.80004882812","nX265.091278076172...1072.80004882812",1.48319586971764,2.36256875106557e-09,-2.18319300971603
"pX293.137603759766...1186.40002441406","pX293.137603759766...1186.40002441406",1.47299424607403,1.72872175152021e-07,-2.69123439330926
"pX582.376800537109...1970.40002441406","pX582.376800537109...1970.40002441406",1.46365587883455,5.41531212202081e-08,-1.50155311550613
"pX335.211837768555...1072.80004882812","pX335.211837768555...1072.80004882812",1.46286263642102,4.94286422336786e-09,-1.76986337401218
"pX294.135284423828...1186.40002441406","pX294.135284423828...1186.40002441406",1.47241434765411,7.08458013932061e-08,-1.6381210235915
"nX395.502197265625...708.799987792969","nX395.502197265625...708.799987792969",1.44259257230811,6.66925004013937e-09,-2.31046461234602
"pX335.176834106445...1072.80004882812","pX335.176834106445...1072.80004882812",1.4609657583611,5.21296187066629e-09,-1.72671050315127
"nX395.216888427734...709.570373535156","nX395.216888427734...709.570373535156",1.45848235574471,4.7503573129137e-09,-1.78078577276429
"nX347.758392333984...1186.40002441406","nX347.758392333984...1186.40002441406",1.47573006316462,4.53652387147954e-08,-1.71709019403043
"pX335.1943359375...1072.80004882812","pX335.1943359375...1072.80004882812",1.45828478720605,5.62420371724566e-09,-1.73228418216776
"nX353.154693603516...953.494812011719","nX353.154693603516...953.494812011719",1.34427863352461,1.39456532914766e-07,-1.4915958542196
"pX378.145690917969...655.200012207031","pX378.145690917969...655.200012207031",1.41770964285602,2.1470005199846e-08,-4.22560458921203
"pX334.199096679688...711.200012207031","pX334.199096679688...711.200012207031",1.45396956227529,4.59251597251145e-09,-2.02948270048134
"nX334.187683105469...1072.79992675781","nX334.187683105469...1072.79992675781",1.48267761821034,2.50859175807447e-09,-1.84868223853914
"pX294.151702880859...1186.40002441406","pX294.151702880859...1186.40002441406",1.46983501307229,3.69232151911603e-07,-2.45884506247462
"nX333.350677490234...1072.80004882812","nX333.350677490234...1072.80004882812",1.48825378654472,2.08681859145884e-09,-1.23966075326601
"pX253.116394042969...1415.20007324219","pX253.116394042969...1415.20007324219",1.43000054358172,2.28627361830341e-08,-2.69154621274949
"nX353.782775878906...953.149658203125","nX353.782775878906...953.149658203125",1.29331680522612,4.52249367500918e-07,-1.95921881789898
"pX385.174942016602...1294.39995117188","pX385.174942016602...1294.39995117188",1.37132419088349,1.01118205795242e-07,-2.47194100846862
"nX396.128295898438...709.20068359375","nX396.128295898438...709.20068359375",1.43495624791952,9.01734266408808e-09,-2.08523402641461
"nX334.152801513672...1072.79992675781","nX334.152801513672...1072.79992675781",1.47632079797,3.13711825179758e-09,-1.5197146108951
"nX333.211303710938...1072.79992675781","nX333.211303710938...1072.79992675781",1.47903691752863,2.80847588917242e-09,-2.61717202121156
"nX353.334075927734...953.494812011719","nX353.334075927734...953.494812011719",1.35095229354554,1.23009993830194e-07,-1.40957381782606
"nX347.544891357422...1186.39990234375","nX347.544891357422...1186.39990234375",1.46433099051328,1.84283253276027e-08,-3.12058505731291
"pX582.449035644531...1970.40002441406","pX582.449035644531...1970.40002441406",1.45484972148821,1.05482537194908e-07,-1.82421741716824
"pX377.125640869141...655.200012207031","pX377.125640869141...655.200012207031",1.44062936756872,1.25694372034635e-08,-1.9384673379389
"nX265.106781005859...1072.80004882812","nX265.106781005859...1072.80004882812",1.47128648523886,3.51914266156291e-09,-2.62041550277675
"pX293.153991699219...1186.40002441406","pX293.153991699219...1186.40002441406",1.46481376152261,1.22733127541039e-07,-2.64442562367467
"nX334.205200195312...1072.8","nX334.205200195312...1072.8",1.47612901041049,3.02747563207723e-09,-1.71511799970186
"nX391.166595458984...978.748168945312","nX391.166595458984...978.748168945312",1.44643610821275,4.80781621392847e-08,-1.75906913806614
"nX333.176391601562...1072.80004882812","nX333.176391601562...1072.80004882812",1.47364118989389,3.44202032594254e-09,-1.60693622335662
"nX607.218963623047...1484.82257080078","nX607.218963623047...1484.82257080078",1.48530562070477,2.27613854615641e-09,-7.08195681778946
"pX293.284698486328...1186.40002441406","pX293.284698486328...1186.40002441406",1.44581708172809,1.05711481768072e-07,-1.63541407790483
"nX347.384704589844...1186.40002441406","nX347.384704589844...1186.40002441406",1.45035429043324,7.39163745097059e-08,-2.43728746900487
"nX334.170288085938...1072.80004882812","nX334.170288085938...1072.80004882812",1.46698170594751,4.25383915033465e-09,-1.40260131885147
"nX313.120788574219...256.701766967773","nX313.120788574219...256.701766967773",1.30270370794779,9.95561045997376e-06,-1.67271177415698
"nX353.692993164062...953.568115234375","nX353.692993164062...953.568115234375",1.33304278894907,1.898169598576e-07,-1.69191902051017
"nX353.513488769531...953.5029296875","nX353.513488769531...953.5029296875",1.35214027974189,1.22804337475379e-07,-1.78697818298292
"nX308.107879638672...927.200012207031","nX308.107879638672...927.200012207031",1.42546549865193,4.11106192198627e-08,-2.75553054985829
"pX253.101196289062...1415.20007324219","pX253.101196289062...1415.20007324219",1.41277677939173,3.32195825426763e-08,-4.14985626235679
"nX335.182983398438...1072.80004882812","nX335.182983398438...1072.80004882812",1.46986261878828,3.77704473591835e-09,-1.38321899652727
"pX281.122192382812...1186.40002441406","pX281.122192382812...1186.40002441406",1.44583532782586,1.16987944393019e-06,-1.71631386145467
"nX347.491485595703...1186.40002441406","nX347.491485595703...1186.40002441406",1.45639968741502,6.15822582914023e-08,-2.58521011063498
"pX207.036499023438...1187.19995117188","pX207.036499023438...1187.19995117188",1.4472264002722,7.8046959810471e-08,-2.29057498769266
"nX348.203582763672...1186.34057617188","nX348.203582763672...1186.34057617188",1.45452256406857,5.71631836711032e-08,-1.98723470801563
"nX333.507598876953...1072.80432128906","nX333.507598876953...1072.80432128906",1.45806695591284,5.28643574203037e-09,-1.3513977057707
"nX251.123687744141...748.799987792969","nX251.123687744141...748.799987792969",1.52558556070811,1.95798253168385e-09,-2.16591644060871
"nX347.509796142578...1186.40002441406","nX347.509796142578...1186.40002441406",1.45148079860881,2.70311252343042e-08,-2.47273013566442
"pX372.137985229492...917.599975585938","pX372.137985229492...917.599975585938",1.42318779566388,1.5461537255625e-08,-2.40823300347294
"pX583.439880371094...1970.40002441406","pX583.439880371094...1970.40002441406",1.44117497733763,1.57311049963447e-07,-1.43201986191224
"nX333.158996582031...1072.80004882812","nX333.158996582031...1072.80004882812",1.45272332673649,6.98796110447944e-09,-2.07303196864624
"nX333.228698730469...1072.80004882812","nX333.228698730469...1072.80004882812",1.45855610062996,5.28643574203037e-09,-1.91924782479434
"pX399.275039672852...1155.20007324219","pX399.275039672852...1155.20007324219",1.40166973956788,4.89858993328778e-08,-2.4176780806141
"pX265.083190917969...942.400024414062","pX265.083190917969...942.400024414062",1.35131431034695,4.0380526882191e-06,-1.99052661392301
"nX165.055389404297...1186.40002441406","nX165.055389404297...1186.40002441406",1.41650014667895,3.65688362089751e-08,-2.52930219454392
"nX475.148681640625...1415.99664306641","nX475.148681640625...1415.99664306641",1.39403714734298,5.72600321269264e-08,-2.47777275076701
